,기업명,기업코드,현재가,매도호가,전일대비,매수호가,등락률,전일가,거래량,시가,거래대금,고가,액면가,저가,상한가,전일상한,하한가,전일하한,PER,EPS,52주 최고,52주 최저,시가총액,상장주식수,외국인현재,자본금
1896,일양약품,7570,33600,33600,50,33550,+0.15,33550,87864,33550,2928,33600,2500,33150,43600,43150,23500,23250,81.55,412,99000,31550,6413,19085664,1452,47714
1897,일진머티리얼즈,20150,80400,80400,600,80300,-0.74,81000,280785,81100,22683,82300,500,79800,105000,105500,56700,56900,92.20,872,86300,40300,37073,46110835,4607,23055
1898,주연테크,44380,1630,1635,25,1630,-1.51,1655,14039473,1775,24426,1810,200,1630,2150,2235,1160,1205,77.62,21,2045,918,890,54612089,1721,10922
1899,지코,10580,306,0,0,0,0.00,306,0,0,0,0,500,0,397,397,215,215,-1.79,-171,0,0,198,64581636,583,32290
1900,컨버즈,109070,4100,0,0,0,0.00,4100,0,0,0,0,500,0,5330,5330,2870,2870,-4.51,-909,0,0,597,14565906,29,7282
1901,케이비아이동국실업,1620,1310,1315,15,1310,-1.13,1325,2399640,1315,3120,1330,500,1280,1720,1575,930,855,-15.78,-83,1580,541,1143,87217977,1840,43608
1902,케이씨,29460,25100,25100,350,25050,-1.38,25450,43671,25450,1100,25500,500,25050,33050,33300,17850,18000,7.94,3160,31200,19400,3402,13554044,1010,6777
1903,케이티스카이라이프,53210,10900,10900,0,10850,0.00,10900,136503,10950,1483,11100,2500,10700,14150,14000,7650,7600,9.36,1165,12000,8200,5213,47821966,7391,119554
1904,티웨이홀딩스,4870,1315,1315,10,1310,-0.75,1325,182216,1325,236,1340,500,1285,1720,1720,930,930,-1.10,-1192,1840,880,1019,77457498,911,38728
1905,파미셀,5690,16750,16800,450,16750,-2.62,17200,465391,17100,7865,17200,500,16750,22350,22350,12050,12050,159.52,105,25850,14000,10043,59958950,5485,29979
1906,평화홀딩스,10770,4800,4800,70,4795,-1.44,4870,25046,4870,120,4885,500,4795,6330,6340,3410,3420,10.50,457,5900,2700,702,14625466,2356,7312
1907,풀무원,17810,19400,19400,50,19350,+0.26,19350,46555,19500,899,19550,500,19200,25150,24800,13550,13400,39.51,491,25000,15000,7395,38120539,305,19060
1908,풍산홀딩스,5810,28000,28000,250,27950,-0.88,28250,37319,28350,1050,28500,5000,27950,36700,36300,19800,19600,11.54,2426,48750,22150,2915,10409528,765,61405
1909,프레스티지바이오파마,950210,27900,27950,650,27900,-2.28,28550,220142,28550,6178,28550,2785,37100,36750,20000,19850,-83.04,-336,54000,24200,16767억원,600961,38327천주,0,5
1910,하이트진로홀딩스,140,15200,15200,150,15150,-0.98,15350,22794,15350,345,15400,5000,15050,19950,20050,10750,10850,5.50,2762,22900,14350,3527,23206765,1169,116033
1911,한국단자공업,25540,94500,94600,3000,94500,-3.08,97500,52520,98000,5004,98000,500,94400,126500,125000,68300,67400,14.33,6593,111000,38450,9842,10415000,2555,5207
1912,한국앤컴퍼니,240,17950,17950,200,17900,-1.10,18150,767425,18150,14031,18950,500,17700,23550,23500,12750,12700,8.28,2169,23400,12950,17041,94935240,9249,47467
1913,한국조선해양,9540,130500,130500,4500,130000,-3.33,135000,283128,134000,37164,135000,5000,129500,175500,172500,94500,93500,-9.99,-13064,163500,77500,92359,70773116,12350,353865
1914,한국카본,17960,11600,11650,150,11600,-1.28,11750,202203,11750,2352,11800,500,11550,15250,15200,8250,8200,9.34,1242,14750,7700,5099,43960757,3745,21980
1915,한농화성,11500,14700,14750,600,14700,-3.92,15300,257566,15350,3841,15400,500,14600,19850,20050,10750,10850,16.90,870,25300,4880,2299,15637042,91,7818
1916,한미약품,128940,320000,322000,8500,320000,-2.59,328500,47380,329000,15277,329500,2500,320000,427000,420500,230000,226500,164.69,1943,430000,257500,38650,12078282,1578,30195
1917,한익스프레스,14130,7020,7020,50,7000,-0.71,7070,107435,7110,748,7110,500,6900,9190,9260,4950,5000,-60.00,-117,9890,4220,842,12000000,288,6000
1918,한전KPS,51600,42650,42650,250,42600,-0.58,42900,163947,42950,7001,43350,200,42350,55700,55900,30050,30150,17.79,2398,50800,26700,19192,45000000,3848,9000
1919,한화시스템,272210,16950,17000,50,16950,+0.30,16900,990861,17000,16960,17550,5000,16900,21950,21750,11850,11750,19.39,874,23400,9460,32022,188919389,4605,944596
1920,한화투자증권,3530,4610,4610,140,4605,-2.95,4750,1035125,4750,4805,4765,5000,4570,6170,6180,3325,3335,6.68,690,8200,1675,9891,214547775,11425,1072738
1921,현대글로비스,86280,194500,195000,6000,194500,-2.99,200500,148491,199500,29172,200000,500,194500,260500,258500,140500,139500,12.68,15343,235000,109500,72938,37500000,13086,18750
1922,현대약품,4310,6560,6560,90,6550,-1.35,6650,111506,6650,735,6690,500,6510,8640,8610,4660,4650,-149.09,-44,11000,5420,2099,32000000,358,16000
1923,현대오토에버,307950,128000,128500,2000,128000,-1.54,130000,61218,132500,7945,132500,500,128000,169000,164000,91000,89000,45.62,2806,161500,37450,35103,27423982,374,13711
1924,현대중공업지주,267250,68500,68600,700,68500,-1.01,69200,163315,70000,11277,70000,1000,68500,89900,89500,48500,48300,-23.93,-2863,320500,57500,54110,78993085,13629,81433
1925,현대해상,1450,25950,25950,350,25900,+1.37,25600,585367,25600,15090,25950,500,25450,33250,33300,17950,18000,6.27,4138,26600,19800,23199,89400000,25063,44700
1926,현대홈쇼핑,57050,81300,81900,1700,81300,-2.05,83000,34217,82700,2796,83000,5000,81300,107500,107500,58100,58100,7.77,10470,95600,57600,9756,12000000,3777,60000
1927,효성중공업,298040,78300,78400,1000,78300,-1.26,79300,75912,79900,5952,79900,5000,77800,103000,104000,55600,56000,17.14,4569,96500,38100,7301,9324548,763,46622
1928,CJ ENM,35760,163100,163200,3400,163100,-2.04,166500,150983,167000,24731,167700,5000,162700,216400,218200,116600,117600,34.52,4725,190000,112500,35766,21929154,4713,110577
1929,CMG제약,58820,4820,4820,85,4815,-1.73,4905,836073,4905,4038,4910,500,4795,6370,6210,3435,3350,2410.00,2,7100,4040,6695,138892244,8758,69446
1930,HB테크놀러지,78150,3110,3115,20,3110,+0.65,3090,1291135,3060,3996,3140,500,3050,4015,3755,2165,2025,-59.81,-52,4140,1790,2457,78990426,3106,39495
1931,IBKS제12호스팩,335870,2510,2510,30,2505,+1.21,2480,111764,2475,278,2530,100,2440,3220,3150,1740,1700,-156.88,-16,3150,2050,78,3120000,16,312
1932,KG이니시스,35600,21600,21600,650,21550,-2.92,22250,176075,22100,3824,22250,500,21450,28900,28750,15600,15550,13.15,1643,24700,17700,6027,27904434,5305,13952
1933,KNN,58400,1805,1810,20,1805,-1.10,1825,1178879,1825,2151,1855,500,1800,2370,2365,1280,1275,34.06,53,3015,1575,2390,132429720,0,66214
1934,KPX생명과학,114450,9830,9840,10,9830,-0.10,9840,95175,9800,930,9840,500,9750,12750,12500,6890,6760,-172.46,-57,34000,6350,1474,15000000,79,7500
1935,NE능률,53290,19750,19800,450,19750,-2.23,20200,7582141,21050,162661,22450,500,19400,26250,26150,14150,14150,98.26,201,30750,2605,3264,16526307,47,8263
1936,NHN한국사이버결제,60250,52700,52700,700,52600,-1.31,53400,178093,53100,9300,53200,500,51700,69400,69600,37400,37600,42.40,1243,75000,43900,12913,24502769,8045,12251
1937,SBI인베스트먼트,19550,2040,2045,70,2040,-3.32,2110,3597365,2115,7497,2135,500,2040,2740,2675,1480,1445,19.25,106,2945,702,3306,162066575,8770,83533
1938,SG,255220,2270,2270,20,2265,-0.87,2290,260930,2275,591,2315,100,2225,2975,2975,1605,1605,-17.20,-132,2950,1785,938,41340267,551,4134
1939,SK6호스팩,340350,2195,2195,5,2185,+0.23,2190,91292,2190,200,2205,100,2180,2845,2845,1535,1535,168.85,13,3690,1970,125,5710000,34,571
1940,고려제약,14570,11050,11100,200,11050,-1.78,11250,63376,11250,705,11300,500,11000,14600,14800,7900,8000,13.12,842,13350,9210,1216,11000000,681,5500
1941,구영테크,53270,3765,3770,25,3765,-0.66,3790,127208,3790,478,3830,500,3720,4925,4910,2655,2650,71.04,53,5860,1400,994,26394174,105,13197
1942,금강철강,53260,6300,6300,70,6270,+1.12,6230,58002,6230,368,6490,500,6180,8090,8130,4370,4390,29.72,212,10400,2925,1179,18720000,502,9860
1943,기가레인,49080,2350,2350,0,2345,0.00,2350,378261,2330,880,2375,500,2300,3055,3080,1645,1660,-6.01,-391,3185,926,1862,79243240,408,39621
1944,나노캠텍,91970,2235,2240,105,2235,-4.49,2340,369506,2305,837,2310,500,2235,3040,2975,1640,1605,-15.31,-146,3085,1740,628,28080425,1388,14040
1945,나라엠앤디,51490,10150,10200,50,10150,-0.49,10200,69397,10300,708,10400,500,10150,13250,13100,7150,7100,54.86,185,14650,6550,1441,14200000,71,7230
1946,나우IB,293580,11300,11300,0,11250,0.00,11300,54019,11300,605,11500,5000,11000,14650,15000,7950,8100,11.60,974,19100,5630,1082,9577000,185,47885
1947,네오펙트,290660,3950,3950,130,3945,-3.19,4080,534614,4080,2119,4080,500,3875,5300,5230,2860,2820,-4.63,-853,6400,2695,747,18906280,125,9453
1948,녹십자엠에스,142280,11150,11200,200,11150,+1.83,10950,3299871,11800,40076,12950,500,11150,14200,13800,7700,7500,30.97,360,19950,9510,2355,21117283,170,10558
1949,뉴파워프라즈마,144960,6340,6360,110,6340,-1.71,6450,367375,6420,2331,6460,100,6300,8380,8380,4520,4520,7.80,813,7820,5100,2770,43692624,1342,4369
1950,대동기어,8830,8660,8660,200,8630,+2.36,8460,44652,8740,387,8940,500,8530,10950,10750,5930,5810,17.42,497,12900,2575,778,8987520,69,4493
1951,대륙제관,4780,6680,6680,160,6670,-2.34,6840,177343,6840,1188,6870,500,6630,8890,8670,4790,4670,8.03,832,8720,4045,1062,15903199,733,7951
1952,대모,317850,6250,6270,180,6250,-2.80,6430,70631,6470,449,6470,500,6250,8350,8250,4510,4450,-35.31,-177,7160,4335,520,8324420,212,4162
1953,대보마그네틱,290670,35500,35550,700,35500,-1.93,36200,51792,36250,1841,36250,500,35300,47050,47050,25350,25350,-331.78,-107,46650,26150,2756,7762323,41,3881
1954,대성창투,27830,4515,4520,370,4515,-7.57,4885,2583950,4810,12010,4810,500,4515,6350,6090,3420,3285,94.06,48,6130,1665,1806,40000000,480,20000
1955,대정화금,120240,25350,25400,400,25350,-1.55,25750,20218,25600,517,25900,500,25350,33450,33450,18050,18050,22.30,1137,48850,18150,1823,7190391,45,3595
1956,대창스틸,140520,3425,3430,0,3425,0.00,3425,69915,3460,240,3460,500,3400,4450,4435,2400,2395,-54.37,-63,4485,1875,723,21109243,265,10554
1957,덕우전자,263600,8790,8800,30,8790,+0.34,8760,152119,8740,1315,8790,500,8560,11350,11550,6140,6240,15.18,579,11150,6530,1400,15930310,112,8037
1958,동성화인텍,33500,12250,12250,200,12200,-1.61,12450,118653,12450,1458,12500,500,12200,16150,16100,8750,8700,13.34,918,14500,8500,3535,28854770,1188,14757
1959,동양에스텍,60380,4260,4265,210,4260,+5.19,4050,221368,4110,919,4260,500,4045,5260,5340,2835,2885,7.24,588,5950,2140,839,19700000,290,9850
1960,동양이엔피,79960,18250,18300,400,18250,-2.14,18650,100456,18650,1846,18750,500,18200,24200,23100,13100,12500,7.16,2550,26200,13800,1434,7860000,722,3930
1961,동일철강,23790,7090,7120,10,7090,-0.14,7100,15297,7120,109,7180,500,7050,9230,9390,4970,5070,-6.68,-1062,9650,3090,521,7345085,131,3672
1962,디스플레이텍,66670,5820,5830,250,5820,-4.12,6070,7722819,6500,46746,6570,500,5710,7890,6070,4250,3275,19.80,294,6070,3080,1088,18691918,491,9345
1963,디에스케이,109740,10700,10750,250,10700,-2.28,10950,78246,11000,847,11050,500,10600,14200,14550,7700,7850,-15.24,-702,11700,6020,2178,20354763,407,10177
1964,디와이피엔에프,104460,39650,39650,650,39350,-1.61,40300,61184,40050,2421,40800,500,38950,52300,52300,28250,28200,18.00,2203,41400,12500,4248,10713625,617,5356
1965,러셀,217500,4620,4630,100,4620,-2.12,4720,147492,4725,685,4750,100,4570,6130,6110,3305,3290,46.67,99,7140,1820,1470,31812000,117,3181
1966,레이,228670,31200,31250,50,31200,-0.16,31250,109150,31400,3403,31600,500,30750,40600,40600,21900,21900,89.40,349,66000,25850,4152,13306534,2077,6653
1967,맘스터치,220630,4680,4685,125,4680,-2.60,4805,354349,4810,1674,4845,100,4675,6240,6250,3365,3370,25.30,185,6100,2305,4765,101817531,3215,10181
1968,매일유업,267980,76700,76700,500,76600,-0.65,77200,10801,77200,829,77200,500,76500,100300,99400,54100,53600,11.03,6955,83400,65300,6016,7843638,1293,3921
1969,맥스트,377030,65900,66000,0,65900,0.00,65900,5799221,70000,387317,71200,500,62800,85600,65900,46200,35500,-53.80,-1225,65900,30000,5624,8533491,3,4266
1970,메가스터디,72870,13850,13850,100,13800,-0.72,13950,42389,14000,584,14050,500,13600,18100,18100,9800,9800,7.23,1916,16300,10050,1651,11920959,4186,5960
1971,명성티엔에스,257370,9210,0,0,0,0.00,9210,0,0,0,0,500,0,11950,11950,6450,6450,-5.68,-1621,18550,7350,593,6440809,54,3220
1972,모다이노칩,80420,4040,4040,35,4035,-0.86,4075,63641,4075,256,4085,500,4000,5290,5310,2855,2865,33.39,121,5600,2220,3221,79721622,563,39860
1973,모바일어플라이언스,87260,4265,4270,90,4265,-2.07,4355,446709,4385,1942,4460,500,4240,5660,5620,3050,3035,48.47,88,6700,3060,1385,32462446,722,16231
1974,미투온,201490,6330,6330,50,6320,-0.78,6380,155045,6390,979,6400,500,6280,8290,8240,4470,4440,17.53,361,9230,5710,1979,31257770,1237,15628
1975,바이오솔루션,86820,28000,28000,650,27950,-2.27,28650,118906,28650,3340,28800,500,27600,37200,37550,20100,20250,-176.10,-159,37800,20500,2266,8091426,203,4045
1976,바이오톡스텍,86040,10700,10750,250,10700,-2.28,10950,82140,10950,885,11000,500,10650,14200,14150,7700,7650,44.03,243,22350,9060,1569,14667123,233,7333
1977,베뉴지,19010,2275,2285,40,2275,-1.73,2315,134785,2315,309,2325,500,2270,3005,3000,1625,1620,19.12,119,2920,1350,1097,48200000,568,24100
1978,뷰노,338220,23650,23650,250,23600,-1.05,23900,89588,24150,2131,24250,100,23550,31050,31200,16750,16800,-19.43,-1217,39350,19600,2641,11168656,356,1116
1979,비나텍,126340,51900,51900,900,51800,+1.76,51000,175345,50500,9046,53000,500,49800,66300,64200,35700,34650,52.32,992,65600,34050,2669,5143207,67,2571
1980,빅솔론,93190,5870,5890,40,5870,-0.68,5910,33023,5910,198,6160,500,5850,7680,7510,4140,4050,20.24,290,6350,4050,1129,19238905,2191,9619
1981,삼강엠앤티,100090,16800,16850,350,16800,-2.04,17150,227698,17200,3847,17200,500,16800,22250,22400,12050,12100,47.32,355,23600,8370,6144,36574368,793,18287
1982,삼목에스폼,18310,15000,15000,150,14950,+1.01,14850,14623,14950,218,15200,500,14800,19300,19200,10400,10400,63.29,237,18500,6850,2205,14700000,501,7350
1983,삼성스팩2호,291230,10100,10100,750,10050,-6.91,10850,833772,10650,8613,10800,100,10000,14100,14350,7600,7750,10100.00,1,12500,1990,763,7550000,11,755
1984,상신전자,263810,4745,4745,0,4735,0.00,4745,57871,4760,274,4785,500,4695,6160,6130,3325,3305,29.29,162,6200,2855,676,14244718,223,7122
1985,서진시스템,178320,41450,41500,600,41450,-1.43,42050,132899,42050,5522,42050,500,41400,54600,54400,29450,29350,-111.73,-371,57500,34550,7789,18790321,1105,9395
1986,서플러스글로벌,140070,5840,5850,160,5840,+2.82,5680,1142270,5720,6652,5950,100,5610,7380,7280,3980,3920,13.94,419,7120,2535,2160,36988000,474,3698
1987,서한,11370,2105,2110,25,2105,-1.17,2130,2028128,2115,4250,2145,500,2055,2765,2800,1495,1510,13.24,159,2880,955,2124,100894865,5940,50447
1988,서희건설,35890,2195,2195,45,2190,+2.09,2150,4117228,2160,9074,2265,500,2150,2795,2800,1505,1510,3.31,664,2370,1060,5044,229808457,17720,114904
1989,선익시스템,171090,27500,27650,900,27500,-3.17,28400,289631,28200,8123,29100,500,27500,36900,36900,19900,19900,158.05,174,34450,5940,2486,9039969,18,4519
1990,성광벤드,14620,9760,9760,240,9750,-2.40,10000,378139,10150,3715,10150,500,9670,13000,13100,7000,7100,-49.05,-199,11350,5760,2791,28600000,2327,14300
1991,소프트센,32680,2100,2100,45,2095,-2.10,2145,531541,2140,1120,2145,500,2080,2785,2785,1505,1505,25.30,83,2680,1630,751,35775801,2653,17887
1992,신진에스엠,138070,9860,9960,340,9860,-3.33,10200,92539,10200,926,10350,500,9820,13250,13500,7150,7300,-64.87,-152,15000,4300,885,8972183,280,4486
1993,심텍,222800,24800,24850,1000,24800,-3.88,25800,2088838,25250,51640,25500,500,24200,33500,33850,18100,18250,14.10,1759,26800,15700,7900,31854143,2407,15927
1994,심텍홀딩스,36710,2955,2965,40,2955,-1.34,2995,375563,3025,1129,3070,500,2955,3890,3870,2100,2090,5.42,545,3425,1980,1202,40663579,1282,20331
1995,쎌바이오텍,49960,19550,19600,450,19550,-2.25,20000,24974,20100,491,20100,500,19500,26000,25600,14000,13800,62.46,313,26350,13800,1838,9400000,997,4700
1996,씨유메디칼,115480,1435,1435,40,1430,+2.87,1395,391746,1405,554,1445,500,1395,1810,1810,980,980,-1.70,-846,4295,1355,387,26969925,92,13484
1997,아모그린텍,125210,12500,12500,250,12450,-1.96,12750,58236,12750,731,12800,500,12450,16550,16500,8950,8900,781.25,16,16400,10150,2062,16496790,87,8248
1998,아미노로직스,74430,2910,2915,95,2910,-3.16,3005,871471,3020,2566,3020,100,2900,3905,3905,2105,2105,74.62,39,4355,1825,2556,87826844,814,8782
1999,아바텍,149950,22100,22150,950,22100,+4.49,21150,138417,20900,3071,22800,500,20900,27450,27450,14850,14850,56.67,390,26200,7280,3449,15607500,207,8153
2000,아이디스,143160,25400,25450,100,25400,-0.39,25500,10825,25400,275,25600,500,25250,33150,32850,17850,17750,26.99,941,42900,23000,2722,10716390,125,5358
2001,아이앤씨,52860,4600,4625,105,4600,-2.23,4705,158015,4705,729,4705,500,4575,6110,6130,3295,3305,-8.33,-552,5980,3765,822,17862854,515,8931
2002,아이에스이커머스,69920,4000,4000,375,3995,+10.34,3625,7552303,4290,33631,4710,500,3865,4710,4645,2540,2505,-10.00,-400,5400,3250,1033,25826362,154,12913
2003,아진엑스텍,59120,9800,9800,170,9730,-1.71,9970,200094,10000,1968,10200,500,9670,12950,12900,6980,6960,40.66,241,13450,5130,955,9748596,351,5071
2004,아톤,158430,26350,26350,100,26300,-0.38,26450,20551,26500,540,26850,500,25900,34350,34050,18550,18350,139.42,189,31800,21800,1147,4353577,72,2176
2005,알엔투테크놀로지,148250,16150,16150,100,15900,-0.62,16250,18271,16150,294,16350,500,15850,21100,21350,11400,11550,30.19,535,23000,12350,1193,7386521,188,3693
2006,압타머사이언스,291650,23350,23350,600,23250,+2.64,22750,127528,22900,2964,23750,500,22550,29550,28600,15950,15400,-51.09,-457,38350,19550,1977,8466126,23,4233
2007,애머릿지,900100,3585,0,0,0,0.00,3585,0,0,0,0,1.50 US,0,4660,4660,2510,2510,-20.84,-172,0,0,1097,30597535,1891,45
2008,액토즈소프트,52790,11750,11750,350,11700,-2.89,12100,237554,12100,2785,12200,500,11500,15700,15700,8500,8500,5.53,2123,24250,7610,1331,11330638,5644,5665
2009,에스디시스템,121890,739,0,0,0,0.00,739,0,0,0,0,500,0,960,960,518,518,-12.11,-61,0,0,71,9609200,779,4804
2010,에스엠,41510,58800,58900,3000,58800,-4.85,61800,660984,62200,39094,62200,500,57900,80300,79800,43300,43000,-23.18,-2537,67500,27850,13831,23522651,5460,11761
2011,에스제이케이,80440,498,0,0,0,0.00,498,0,0,0,0,500,0,647,647,349,349,-0.46,-1086,0,0,66,13325960,62,6662
2012,에스티아이,39440,17100,17200,500,17100,-2.84,17600,91855,17550,1582,17650,500,17050,22850,22600,12350,12200,24.75,691,21200,14000,2707,15830000,1102,7915
2013,에스티큐브,52020,9260,9260,40,9240,-0.43,9300,89797,9320,826,9350,500,9140,12050,12050,6510,6510,-17.15,-540,12000,7500,2831,30575903,916,15287
2014,에이치엘비제약,47920,16100,16150,600,16100,-3.59,16700,577928,16750,9471,17000,500,15800,21700,22100,11700,11900,-3.67,-4382,21500,5400,3600,22357821,215,11178
2015,에이치케이,44780,2190,2200,95,2190,-4.16,2285,542544,2310,1217,2330,500,2175,2970,2910,1600,1570,12.88,170,2570,1180,405,18505787,1279,9252
2016,에이텍,45660,31900,31900,1000,31850,+3.24,30900,112612,30500,3550,32150,500,30500,40150,40450,21650,21850,32.39,985,47950,25400,2635,8260000,150,4130
2017,에코프로,86520,72000,72000,2500,71900,-3.36,74500,956146,73500,69026,73900,500,71300,96800,87400,52200,47200,63.72,1130,75900,36100,13465,18701387,2585,9350
2018,에코프로비엠,247540,289500,289500,5100,289400,+1.79,284400,531527,287400,155149,299200,500,285300,369700,361400,199100,194600,115.38,2509,293900,111800,63457,21919466,2744,10959
2019,에프앤리퍼블릭,64090,3205,3205,0,3180,0.00,3205,13477,3165,43,3240,500,3150,4165,4140,2245,2230,-0.73,-4361,4245,249,352,10989409,59,5494
2020,엑스큐어,70300,4225,4230,25,4225,-0.59,4250,70013,4290,299,4320,500,4225,5520,5540,2975,2990,-66.02,-64,6300,3680,311,7366074,1310,3683
2021,엔비티,236810,25900,25950,400,25900,-1.52,26300,80601,26200,2087,26350,100,25600,34150,34250,18450,18450,79.20,327,49000,19050,2198,8487713,0,848
2022,엔에스엔,31860,1330,1350,10,1330,-0.75,1340,401781,1345,536,1360,500,1315,1740,1790,940,970,-3.65,-364,2145,872,767,57693009,1799,28846
